id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2021-1055997";"2021-02-19";"1";"Vente";"10000.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"156";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2021-1055618";"2021-01-15";"1";"Vente";"168000.0";"15.0";"None";"RUE DES NOYERS";"5092";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0062";"None";"None";"120";"60.65";"84";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"60.0";"3.0";"None";"None";"None";"None";"nan";"4.784293";"45.751694";"000BI"
"2021-1055618";"2021-01-15";"1";"Vente";"168000.0";"15.0";"None";"RUE DES NOYERS";"5092";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0062";"None";"None";"361";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.784293";"45.751694";"000BI"
"2021-1055390";"2021-01-04";"1";"Vente";"190000.0";"86.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0051";"None";"None";"132";"nan";"161";"53.24";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"52.0";"2.0";"None";"None";"None";"None";"nan";"4.786595";"45.75107";"000BI"
"2020-956827";"2020-12-28";"1";"Vente";"225000.0";"42.0";"None";"RUE DES NOYERS";"5092";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0188";"None";"None";"14";"34.02";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"36.0";"2.0";"None";"None";"None";"None";"nan";"4.783358";"45.752995";"000BI"
"2020-956722";"2020-12-16";"1";"Vente";"191640.0";"17.0";"None";"RUE DES NOYERS";"5092";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0062";"None";"None";"215";"nan";"250";"60.1";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"60.0";"3.0";"None";"None";"None";"None";"nan";"4.784293";"45.751694";"000BI"
"2020-956722";"2020-12-16";"1";"Vente";"191640.0";"17.0";"None";"RUE DES NOYERS";"5092";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0062";"None";"None";"338";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.784293";"45.751694";"000BI"
"2020-956594";"2020-12-11";"1";"Vente";"819500.0";"30.0";"None";"RUE DES NOYERS";"5092";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0182";"None";"None";"43";"120.24";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"120.0";"5.0";"None";"None";"None";"None";"nan";"4.78495";"45.752711";"000BI"
"2020-956594";"2020-12-11";"1";"Vente";"819500.0";"40.0";"None";"RUE DES NOYERS";"5092";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0182";"None";"None";"76";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.78495";"45.752711";"000BI"
"2020-956594";"2020-12-11";"1";"Vente";"819500.0";"40.0";"None";"RUE DES NOYERS";"5092";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0182";"None";"None";"77";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.78495";"45.752711";"000BI"
"2020-956594";"2020-12-11";"1";"Vente";"819500.0";"40.0";"None";"RUE DES NOYERS";"5092";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0182";"None";"None";"80";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.78495";"45.752711";"000BI"
"2020-956623";"2020-12-08";"1";"Vente";"150000.0";"101.0";"None";"RUE JOLIOT CURIE";"3895";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0006";"None";"None";"48";"63.9";"79";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"76.0";"2.0";"None";"None";"None";"None";"nan";"4.785354";"45.753998";"000BI"
