id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2021-1060409";"2021-09-15";"1";"Vente";"684800.0";"22";"None";"QUAI ROMAIN ROLLAND";"6110";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0034";"None";"None";"8";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"55.0";"0.0";"None";"None";"None";"None";"nan";"4.828516";"45.762396";"000AH"
"2021-1060221";"2021-09-06";"1";"Vente";"100000.0";"34";"None";"RUE SAINT JEAN";"6425";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0057";"None";"None";"112";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"27.0";"2.0";"None";"None";"None";"None";"nan";"4.827546";"45.762886";"000AH"
"2021-1060434";"2021-08-31";"1";"Vente";"279680.0";"10";"None";"RUE DE LA BOMBARDE";"0970";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0088";"None";"None";"20";"40.18";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"47.0";"2.0";"None";"None";"None";"None";"nan";"4.826646";"45.761964";"000AH"
"2021-1059967";"2021-08-26";"1";"Vente";"516000.0";"18";"None";"QUAI ROMAIN ROLLAND";"6110";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0120";"None";"None";"1";"95.19";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"100.0";"0.0";"None";"None";"None";"None";"nan";"4.828684";"45.762698";"000AH"
"2021-1060206";"2021-08-25";"1";"Vente";"490055.0";"9";"None";"RUE DU BOEUF";"0950";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0059";"None";"None";"106";"nan";"122";"78.87";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"4.827427";"45.762918";"000AH"
"2021-1060206";"2021-08-25";"1";"Vente";"490055.0";"9";"None";"RUE DU BOEUF";"0950";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0059";"None";"None";"106";"nan";"122";"78.87";"None";"nan";"None";"None";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.827427";"45.762918";"000AH"
"2021-1059942";"2021-07-22";"1";"Vente";"115000.0";"34";"None";"RUE SAINT JEAN";"6425";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0057";"None";"None";"133";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"29.0";"2.0";"None";"None";"None";"None";"nan";"4.827546";"45.762886";"000AH"
"2021-1059230";"2021-07-09";"1";"Vente";"363700.0";"29";"None";"RUE DU BOEUF";"0950";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0090";"None";"None";"48";"64.42";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"70.0";"2.0";"None";"None";"None";"None";"nan";"4.826669";"45.762131";"000AH"
"2021-1059426";"2021-07-08";"1";"Vente";"220000.0";"8";"None";"RUE DES TROIS MARIES";"7160";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0043";"None";"None";"13";"39.16";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"1.0";"None";"None";"None";"None";"nan";"4.828117";"45.762594";"000AH"
"2021-1059426";"2021-07-08";"1";"Vente";"220000.0";"8";"None";"RUE DES TROIS MARIES";"7160";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0043";"None";"None";"13";"39.16";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.828117";"45.762594";"000AH"
"2021-1058148";"2021-05-28";"1";"Vente";"288000.0";"8";"None";"RUE DE LA BOMBARDE";"0970";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0087";"None";"None";"15";"48.01";"2";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"52.0";"2.0";"None";"None";"None";"None";"nan";"4.826835";"45.761876";"000AH"
"2021-1058148";"2021-05-28";"1";"Vente";"288000.0";"8";"None";"RUE DE LA BOMBARDE";"0970";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0087";"None";"None";"15";"48.01";"2";"nan";"None";"nan";"None";"None";"None";"None";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.826835";"45.761876";"000AH"
"2021-1057983";"2021-05-20";"1";"Vente";"175000.0";"31";"None";"RUE SAINT JEAN";"6425";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0042";"None";"None";"6";"42.44";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"42.0";"2.0";"None";"None";"None";"None";"nan";"4.82789";"45.762595";"000AH"
"2021-1057518";"2021-04-22";"1";"Vente";"318000.0";"18";"None";"RUE DU BOEUF";"0950";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0103";"None";"None";"7";"49.5";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"55.0";"2.0";"None";"None";"None";"None";"nan";"4.826909";"45.76284";"000AH"
"2021-1057276";"2021-04-20";"1";"Vente";"410000.0";"46";"None";"RUE SAINT JEAN";"6425";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000AH0072";"None";"None";"17";"67.06";"24";"nan";"25";"nan";"None";"None";"None";"None";"3";"2";"Appartement";"61.0";"2.0";"None";"None";"None";"None";"nan";"4.827212";"45.762349";"000AH"
